unit_id,baseline_rate,evoked_rate,evoked_ratio,t_stat,p_value,waveform_duration,evoke_positive,evoke_significant,low_spike_width,positive,session_id
951022607,4.938271604938271,4.678362573099415,0.9562315351789036,-0.077575234321914,0.5307411777271431,0.563149078726968,True,False,True,False,787025148
951022631,44.44444444444444,46.78362573099416,1.0514734268433923,0.1890205968493714,0.4254729399190574,0.343383584589615,True,False,True,False,787025148
951022685,17.28395061728395,21.05263157894737,1.2061196204555955,0.6463551406336261,0.2607033524562805,0.302177554438861,True,False,True,False,787025148
951022672,2.469135802469136,9.35672514619883,2.985390522569769,1.312420777421068,0.0980917047011373,0.32964824120603,True,False,True,False,787025148
951022661,19.753086419753085,21.05263157894737,1.0626193681705751,0.1614794701996454,0.4362274959692986,0.521943048576214,True,False,True,False,787025148
951022739,7.407407407407408,9.35672514619883,1.2318571759795964,0.3044184589452288,0.3811221405757666,0.563149078726968,True,False,True,False,787025148
951022727,19.753086419753085,9.35672514619883,0.4990450546353987,-1.3651616922775889,0.9104289621232792,0.535678391959799,True,False,True,False,787025148
951022720,9.876543209876544,7.017543859649122,0.73714080888942,-0.4435710073401913,0.6702368020306048,0.590619765494137,True,False,True,False,787025148
951022695,2.469135802469136,11.695906432748536,3.65967409627271,1.623963864182234,0.0557635014827519,0.727973199329983,True,False,True,False,787025148
951022712,7.407407407407408,4.678362573099415,0.6753999536285648,-0.5005226178768295,0.690399181795976,0.480737018425461,True,False,True,False,787025148
951022748,7.407407407407408,4.678362573099415,0.6753999536285648,-0.5005226178768295,0.690399181795976,0.714237855946399,True,False,True,False,787025148
951022815,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,787025148
951022804,17.28395061728395,23.391812865497077,1.3340559366004476,0.5841429419465464,0.2810536181851396,0.535678391959799,True,False,True,False,787025148
951022793,2.469135802469136,7.017543859649122,2.311106948866829,0.9577529294801672,0.1717102962618438,0.563149078726968,True,False,True,False,787025148
951022782,0.0,0.0,1.0,,,0.618090452261307,True,False,True,False,787025148
951024490,2.469135802469136,4.678362573099415,1.6368233751638883,0.5308966264215094,0.2990800808877211,0.549413735343384,True,False,True,False,787025148
951022903,27.160493827160494,30.409356725146203,1.1153695286001064,0.4251384340855423,0.3364039042417442,0.247236180904523,True,False,True,False,787025148
951022880,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.700502512562814,True,False,True,False,787025148
951022985,2.469135802469136,2.3391812865497075,0.9625398014609478,-0.0377817300128182,0.5149836933442826,0.521943048576214,True,False,True,False,787025148
951022976,7.407407407407408,14.035087719298245,1.788314398330628,0.9254874448865298,0.1798804117844964,0.50820770519263,True,False,True,False,787025148
951022965,2.469135802469136,9.35672514619883,2.985390522569769,1.3124207774210688,0.0980917047011372,0.590619765494137,True,False,True,False,787025148
951022955,9.876543209876544,16.374269005847953,1.5974072525240457,0.8176371129805414,0.2089850743956455,0.604355108877722,True,False,True,False,787025148
951022916,7.407407407407408,7.017543859649122,0.9536285648040806,-0.0654419991003689,0.525940737623736,0.50820770519263,True,False,True,False,787025148
951022944,0.0,0.0,1.0,,,0.686767169179229,True,False,True,False,787025148
951024499,4.938271604938271,2.3391812865497075,0.562315351789036,-0.6140976471957924,0.7288434266385075,0.618090452261307,True,False,True,False,787025148
951023179,12.34567901234568,14.035087719298245,1.1265884415015337,0.210050320932334,0.4172990203263055,0.521943048576214,True,False,True,False,787025148
951023026,4.938271604938271,0.0,0.1683991683991684,-1.4305633952771808,0.920190398826762,0.700502512562814,True,False,True,False,787025148
951022995,12.34567901234568,4.678362573099415,0.425483227031501,-1.196964781257225,0.8811351416644475,0.535678391959799,True,False,True,False,787025148
951023137,19.753086419753085,23.39181286549708,1.175334230877611,0.3185466295445636,0.3757887633534331,0.233500837520938,True,False,True,False,787025148
951023128,0.0,4.678362573099415,5.678362573099415,1.4305633952771817,0.0798096011732377,0.68676716917923,True,False,True,False,787025148
951023111,4.938271604938271,2.3391812865497075,0.562315351789036,-0.6140976471957925,0.7288434266385075,0.535678391959799,True,False,True,False,787025148
951023073,0.0,2.3391812865497075,3.3391812865497075,1.0000000000000002,0.1613892393771546,0.700502512562814,True,False,True,False,787025148
951023063,19.753086419753085,11.695906432748536,0.611759917342434,-0.921879231614966,0.8191904724370214,0.604355108877722,True,False,True,False,787025148
951023051,4.938271604938271,4.678362573099415,0.9562315351789036,-0.0534323017331959,0.5211853320231865,0.645561139028476,True,False,True,False,787025148
951023228,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.65929648241206,True,False,True,False,787025148
951023189,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.714237855946399,True,False,True,False,787025148
951023316,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,787025148
951024732,2.469135802469136,2.3391812865497075,0.9625398014609478,-0.0377817300128182,0.5149836933442826,0.727973199329983,True,False,True,False,787025148
951023275,0.0,0.0,1.0,,,0.576884422110553,True,False,True,False,787025148
951023414,0.0,4.678362573099415,5.678362573099415,1.4305633952771817,0.0798096011732377,0.439530988274707,True,False,True,False,787025148
951023376,34.5679012345679,16.374269005847953,0.4884817040866658,-1.983237241306296,0.9731980849651918,0.206030150753769,True,False,True,False,787025148
951023337,0.0,0.0,1.0,,,0.192294807370184,True,False,True,False,787025148
951023424,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.576884422110553,True,False,True,False,787025148
951024518,0.0,4.678362573099415,5.678362573099415,1.4305633952771817,0.0798096011732377,0.576884422110553,True,False,True,False,787025148
951023474,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.576884422110553,True,False,True,False,787025148
951023483,32.098765432098766,25.730994152046787,0.807613027346434,-0.531270847664444,0.7010484870600866,0.288442211055276,True,False,True,False,787025148
951023691,4.938271604938271,9.35672514619883,1.7440639019586388,0.7532175315185902,0.2276653736747049,2.19765494137353,True,False,True,False,787025148
951024547,2.469135802469136,0.0,0.2882562277580071,-0.9999999999999998,0.8386107606228453,0.65929648241206,True,False,True,False,787025148
951023762,14.814814814814811,16.374269005847953,1.0986071736718848,0.2130906772688707,0.4161202445473912,0.247236180904523,True,False,True,False,787025148
951023875,4.938271604938271,7.017543859649122,1.3501477185687714,0.8840036578238394,0.1907496267809865,0.769179229480737,True,False,True,False,787025148
951023907,7.407407407407408,11.695906432748536,1.510085787155112,0.7306078622666575,0.234445682538109,0.247236180904523,True,False,True,False,787025148
951086929,0.0,0.0,1.0,,,0.68676716917923,True,False,True,False,794812542
951089048,1.4814814814814816,1.4035087719298245,0.9685781618224664,-0.0379528303519543,0.5150862537982583,0.233500837520938,True,False,True,False,794812542
951087009,0.0,0.0,1.0,,,0.83785594639866,True,False,True,False,794812542
951086949,0.0,1.4035087719298245,2.4035087719298245,1.0,0.1602846554280299,0.219765494137353,True,False,True,False,794812542
